   20.0000000000	   30.0000000000	    0.0000000000	
   20.0000000000	   30.0000000000	   80.0000000000	
   48.2842712475	   58.2842712475	   80.0000000000	
   48.2842712475	   58.2842712475	    0.0000000000	
   48.2842712475	   58.2842712475	    0.0000000000	
   48.2842712475	   58.2842712475	   80.0000000000	
   34.1421356237	   44.1421356237	   80.0000000000	
   34.1421356237	   44.1421356237	    0.0000000000	
   90.0000000000	  180.0000000000	    0.0000000000	
   90.0000000000	  180.0000000000	   80.0000000000	
   90.0000000000	  200.0000000000	   80.0000000000	
   90.0000000000	  200.0000000000	    0.0000000000	
