   94.0000000000	  195.0000000000	    4.0000000000	
   90.5358983849	  197.0000000000	    4.0000000000	
   90.5358983849	  197.0000000000	    6.0000000000	
   94.0000000000	  195.0000000000	    6.0000000000	

   94.0000000000	  195.0000000000	    4.0000000000	
   90.5359491924	  193.0000880013	    4.0000000000	
   90.5359491924	  193.0000880013	    6.0000000000	
   94.0000000000	  195.0000000000	    6.0000000000	

   94.0000000000	  195.0000000000	    4.0000000000	
   94.0000508076	  191.0000880013	    4.0000000000	
   94.0000508076	  191.0000880013	    6.0000000000	
   94.0000000000	  195.0000000000	    6.0000000000	

   94.0000000000	  195.0000000000	    4.0000000000	
   97.4641016151	  193.0000000000	    4.0000000000	
   97.4641016151	  193.0000000000	    6.0000000000	
   94.0000000000	  195.0000000000	    6.0000000000	

   94.0000000000	  195.0000000000	    4.0000000000	
   97.4640508076	  196.9999119987	    4.0000000000	
   97.4640508076	  196.9999119987	    6.0000000000	
   94.0000000000	  195.0000000000	    6.0000000000	

   94.0000000000	  195.0000000000	    4.0000000000	
   93.9999491924	  198.9999119987	    4.0000000000	
   93.9999491924	  198.9999119987	    6.0000000000	
   94.0000000000	  195.0000000000	    6.0000000000	

   94.0000000000	  195.0000000000	    4.0000000000	
   90.5358983849	  197.0000000000	    4.0000000000	
   90.5358983849	  197.0000000000	    6.0000000000	
   94.0000000000	  195.0000000000	    6.0000000000	

