   86.3865395590	  104.3043352457	    2.0000000000	
   81.6880764550	  102.5942345290	    4.0000000000	
   78.9519153084	  110.1117754953	    4.0000000000	
   83.6503784124	  111.8218762120	    2.0000000000	

   86.3865395590	  104.3043352457	    2.0000000000	
   91.0850026629	  106.0144359623	    4.0000000000	
   88.3488415163	  113.5319769286	    4.0000000000	
   83.6503784124	  111.8218762120	    2.0000000000	

   86.3865395590	  104.3043352457	    2.0000000000	
   91.0850026629	  106.0144359623	    0.0000000000	
   88.3488415163	  113.5319769286	    0.0000000000	
   83.6503784124	  111.8218762120	    2.0000000000	

   86.3865395590	  104.3043352457	    2.0000000000	
   81.6880764550	  102.5942345290	    0.0000000000	
   78.9519153084	  110.1117754953	    0.0000000000	
   83.6503784124	  111.8218762120	    2.0000000000	

   86.3865395590	  104.3043352457	    2.0000000000	
   81.6880764550	  102.5942345290	    4.0000000000	
   78.9519153084	  110.1117754953	    4.0000000000	
   83.6503784124	  111.8218762120	    2.0000000000	

